athlete_id,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
eq_f0e02068bbd5,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Introductory Flat,Flat,Jr.,Jr,"West Reading, Pa",West Reading,PA,domestic,Reading,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_232fc7e9403a,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Intermediate Flat & Limit Fences,Multi,So.,So,"Collegeville, Pa",Collegeville,PA,domestic,Perkiomen Valley,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_69249d67423e,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Novice Flat,Flat,Sr.,Sr,"Roanoke, Va.",Roanoke,VA,domestic,UNC Pembroke,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_36ab4b6adbbc,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Introductory Flat,Flat,Fy.,Fr,"Nicholson, Pa.",Nicholson,PA,domestic,Lackawanna Trail,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_8ce91ce71ef6,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Novice Flat,Flat,Sr.,Sr,"Reading, Pa",Reading,PA,domestic,Governor Mifflin,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_a99ca8bbf9d2,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Open Flat and Intermediate Fences,Multi,Sr.,Sr,"Douglassville, Pa.",Douglassville,PA,domestic,Daniel Boone,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_522d23a50178,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Intermediate Flat & Limit Fences,Multi,Fy.,Fr,"New Hope, Pa.",New Hope,PA,domestic,New Hope-Solebury,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_8d59e9781065,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Introductory Flat,Flat,Fy.,Fr,"Aston, Pa.",Aston,PA,domestic,Sun Valley,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_1c86a799b4ca,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Open Flat and Open Fences,Multi,So.,So,"Logan Township, N.J.",Logan Township,NJ,domestic,Paul VI,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_c44c326424a7,equestrian,2025-26,2025-26,D3,Women,Independent,Alvernia,Novice Flat,Flat,Fy.,Fr,"Reinholds, Pa.",Reinholds,PA,domestic,Cocalico,0,https://auwolves.com/sports/equestrian/roster/2025-26
eq_1077492c9c5d,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Level 1,Other,Jr.,Jr,"Clinton, Mich.",Clinton,MI,domestic,Tecumseh,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_f392c2ad866c,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Beginner,Other,Sr.,Sr,"Bloomfield Hills, Mich.",Bloomfield Hills,MI,domestic,Orchard Lake Saint Mary's,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_310b7789ef44,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Beginner,Other,Jr.,Jr,"Royal Oak, Mich.",Royal Oak,MI,domestic,Bishop Foley,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_f8c82e0e8b42,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Rookie B,Other,Jr.,Jr,"Wauseon, OH",Wauseon,OH,domestic,Archbold,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_f003fbd60754,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Beginner,Other,Sr.,Sr,"Stamford, Conn.",Stamford,CT,domestic,St. Joseph,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_a04ea866ef92,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Rookie B,Other,So.,So,"Adrian, Mich.",Adrian,MI,domestic,Sand Creek,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_f8371f1285f3,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Rookie A,Other,Jr.,Jr,"Troy, Mich.",Troy,MI,domestic,Troy Athens,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_8d60bfedda32,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Level 2,Other,Sr.,Sr,"Hamilton, Mich.",Hamilton,MI,domestic,Hamilton,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_2a49dc21ac64,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Level 2,Other,Jr.,Jr,"Adrian, Mich.",Adrian,MI,domestic,Tecumseh,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
eq_f88dd85292a2,equestrian,2025-26,2025-26,D3,Women,Independent,Adrian,Level 1,Other,So.,So,"Byron, Mich.",Byron,MI,domestic,Byron Area Schools,0,https://adrianbulldogs.com/sports/equestrian/roster/2025-26
