athlete_id,first_name,last_name,major,previous_school,height_raw,height_in,weight_raw,weight_lbs,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
glf_ef43d9595b99,Lukas,Cascino,Finance,,5-7,67.0,158 lbs,158,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,"5'7""",Golfer,Sr.,Sr,"Johnstown, Pa.",Johnstown,PA,domestic,Bishop McCort,0,https://sfuathletics.com/sports/mens-golf/roster
glf_4b7c22968471,Tyler,Jones,,,,,,,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,,Golfer,Fr.,Fr,"Ligonier, Pa.",Ligonier,PA,domestic,Ligonier Valley,0,https://sfuathletics.com/sports/mens-golf/roster
glf_03e2a0f46f61,Hunter,Jurica,,,6-0,72.0,153 lbs,153,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,"6'0""",Golfer,Sr.,Sr,"Derry, Pa.",Derry,PA,domestic,Derry Area,0,https://sfuathletics.com/sports/mens-golf/roster
glf_5c8a6f6888f5,Cooper,Maschmeyer,,,,,,,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,,Golfer,Fr.,Fr,"Carlisle, Pa.",Carlisle,PA,domestic,Carlisle,0,https://sfuathletics.com/sports/mens-golf/roster
glf_6b51d6031e32,Trent,Meyers,,,5-11,71.0,155 lbs,155,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,"5'11""",Golfer,Sr.,Sr,"Altoona, Pa.",Altoona,PA,domestic,Altoona Area,0,https://sfuathletics.com/sports/mens-golf/roster
glf_388d1cbb593d,Caden,Miller,Accounting/Accelerated MBA,,6-3,75.0,165 lbs,165,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,"6'3""",Golfer,So.,So,"Johnstown, Pa.",Johnstown,PA,domestic,Westmont Hilltop,0,https://sfuathletics.com/sports/mens-golf/roster
glf_60ab837bcd3e,Tanner,Mona,Physicians Assistant Sciences,,5-10,70.0,180 lbs,180,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,"5'10""",Golfer,Sr.,Sr,"State College, Pa.",State College,PA,domestic,State College Area,0,https://sfuathletics.com/sports/mens-golf/roster
glf_2d12608c49e0,Bryce,Van Horn,Nursing,Warren JFK Catholic School,5-10,70.0,160 lbs,160,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,"5'10""",Golfer,Jr.,Jr,"Cortland, Ohio",Cortland,OH,domestic,,0,https://sfuathletics.com/sports/mens-golf/roster
glf_55a39747a840,Konner,Zock,,,,,,,golf,2025-26,2026,D3,Men,Northeast Conference,Saint Francis,,Golfer,Fr.,Fr,"Portage, Pa.",Portage,PA,domestic,Portage Area,0,https://sfuathletics.com/sports/mens-golf/roster
glf_5b4ac6a8276d,Caden,Bellmore,,,,,,,golf,2025-26,2026,D3,Men,Little East Conference,Eastern Connecticut State,"5'11"" 180 lbs",Golfer,So.,So,New Milford,New Milford,CT,domestic,New Milford '23,0,https://gowarriorathletics.com/sports/mens-golf/roster/2026
