athlete_id,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
sw_6c8608887002,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,FLY/IM,Multi,Senior,Sr,"Fort Collins, Colo.",Fort Collins,CO,domestic,Fossil Ridge,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_5746d7b6c262,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,Back/Fly/IM,Multi,Freshman,Fr,"Franklin, Wis.",Franklin,WI,domestic,Franklin High School,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_34d18bdd32a8,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,FREE/IM,Multi,Senior,Sr,"Manhattan Beach, Calif.",Manhattan Beach,CA,domestic,Chadwick School,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_6b4066b49a97,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,BREAST/FLY/IM,Multi,Junior,Jr,"Colorado Springs, Colo.",Colorado Springs,CO,domestic,,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_026139d3ba20,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,DIVING,Diving,Freshman,Fr,"Balmain, New South Wales, Australia",Balmain,,international,Presbyterian Ladies' College,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_2d084eb98733,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,FREE/FLY,Multi,Freshman,Fr,"Los Altos Hills, Calif.",Los Altos Hills,CA,domestic,Castilleja High School,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_f1b87b040cec,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,IM/FREE/FLY,Multi,Senior,Sr,"Bethesda, Md.",Bethesda,MD,domestic,Holton Arms,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_57259dac4166,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,DIVING,Diving,Freshman,Fr,"Walnut Creek, Calif.",Walnut Creek,CA,domestic,Clayton Valley Charter School,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_ce6881d6baf4,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,FREE,Freestyle,Sophomore,So,"Saint Helena, Calif.",Saint Helena,CA,domestic,Justin-Siena,0,https://gostanford.com/sports/womens-swimming-diving/roster
sw_28a2d523ce93,swimming,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Stanford,FLY/IM,Multi,Senior,Sr,"Raleigh, N.C.",Raleigh,NC,domestic,Cary Academy,1,https://gostanford.com/sports/womens-swimming-diving/roster
